claim_id,franchise_id,item_category,date_submitted,quantity,unit_price,requested_total,carrier_approved_total,is_approved_fully,submit_month,submit_day_of_week
CLM-75861,Franchise_NY_12,Baseboard Replacement,,9.0,130.39,1173.51,1173.51,1,,
CLM-97367,Franchise_TX_01,Baseboard Replacement,,35.0,74.68,2613.8,1763.44,0,,
CLM-97570,Franchise_FL_04,Antimicrobial Treatment,2025-07-27,4.0,87.01,348.04,264.4,0,7.0,6.0
CLM-91624,Franchise_NY_12,Baseboard Replacement,,46.0,90.48,4162.08,4162.08,1,,
CLM-80385,Franchise_NY_12,Antimicrobial Treatment,,15.0,86.43,1296.45,1296.45,1,,
CLM-72066,Franchise_FL_04,Baseboard Replacement,2025-12-22,15.0,24.07,361.05,361.05,1,12.0,0.0
CLM-95464,Franchise_NY_12,Baseboard Replacement,,35.0,65.55,2294.25,2294.25,1,,
CLM-31022,Franchise_FL_04,Baseboard Replacement,2025-11-15,25.0,149.76,3744.0,2033.93,0,11.0,5.0
CLM-44969,Franchise_NY_12,Antimicrobial Treatment,,27.0,137.17,3703.59,3703.59,1,,
CLM-52896,Franchise_NY_12,Water Extraction,,50.0,59.4,2970.0,1583.58,0,,
CLM-75964,Franchise_TX_01,Dehumidifier Rental - MISC,,48.0,50.16,2407.68,1515.69,0,,
CLM-55731,Franchise_NY_12,Dehumidifier Rental,,41.0,60.7,2488.7,1435.66,0,,
CLM-71859,Franchise_NY_12,Baseboard Replacement,,3.0,60.59,181.77,86.78,0,,
CLM-18193,Franchise_TX_01,Baseboard Replacement,,48.0,49.7,2385.6,2385.6,1,,
CLM-87956,Franchise_TX_01,Dehumidifier Rental - MISC,,17.0,148.0,2516.0,1075.74,0,,
CLM-42445,Franchise_TX_01,Baseboard Replacement,,18.0,71.23,1282.14,655.7,0,,
CLM-58069,Franchise_NY_12,Water Extraction,,50.0,103.87,5193.5,5193.5,1,,
CLM-67812,Franchise_NY_12,Water Extraction,,29.0,101.93,2955.97,2955.97,1,,
CLM-98610,Franchise_FL_04,Antimicrobial Treatment,2025-07-03,34.0,116.87,3973.58,3553.74,0,7.0,3.0
CLM-66068,Franchise_NY_12,Baseboard Replacement,,27.0,149.82,4045.14,2678.17,0,,
CLM-41525,Franchise_TX_01,Baseboard Replacement,,10.0,111.35,1113.5,551.8,0,,
CLM-61646,Franchise_TX_01,Dehumidifier Rental - MISC,,16.0,111.65,1786.4,1786.4,1,,
CLM-37989,Franchise_TX_01,Baseboard Replacement - MISC,,10.0,36.77,367.7,367.7,1,,
CLM-11775,Franchise_TX_01,Dehumidifier Rental,,28.0,55.67,1558.76,1558.76,1,,
CLM-92787,Franchise_NY_12,Baseboard Replacement,,3.0,47.74,143.22,143.22,1,,
CLM-72526,Franchise_NY_12,Water Extraction,,40.0,76.02,3040.8,2520.32,0,,
CLM-23672,Franchise_NY_12,Baseboard Replacement,,43.0,24.95,1072.85,738.39,0,,
CLM-48846,Franchise_TX_01,Dehumidifier Rental,,21.0,107.57,2258.97,2258.97,1,,
CLM-43330,Franchise_FL_04,Baseboard Replacement,2025-01-11,16.0,63.01,1008.16,794.92,0,1.0,5.0
CLM-21359,Franchise_NY_12,Baseboard Replacement,,32.0,59.26,1896.32,1206.49,0,,
CLM-67444,Franchise_NY_12,Baseboard Replacement,,47.0,51.77,2433.19,2433.19,1,,
CLM-28684,Franchise_TX_01,Antimicrobial Treatment,,49.0,63.44,3108.56,3108.56,1,,
CLM-11959,Franchise_FL_04,Dehumidifier Rental,2025-10-05,38.0,140.47,5337.86,4051.72,0,10.0,6.0
CLM-67210,Franchise_TX_01,Baseboard Replacement,,39.0,144.61,5639.79,4989.98,0,,
CLM-25303,Franchise_TX_01,Antimicrobial Treatment,,21.0,19.8,415.8,415.8,1,,
CLM-61883,Franchise_TX_01,Drywall Repair - MISC,,17.0,77.77,1322.09,1113.14,0,,
CLM-65754,Franchise_NY_12,Baseboard Replacement,,5.0,149.03,745.15,745.15,1,,
CLM-45754,Franchise_NY_12,Water Extraction,,6.0,86.47,518.82,246.05,0,,
CLM-87366,Franchise_TX_01,Dehumidifier Rental,,50.0,27.76,1388.0,1388.0,1,,
CLM-10150,Franchise_TX_01,Water Extraction,,37.0,113.19,4188.03,4188.03,1,,
CLM-19636,Franchise_NY_12,Dehumidifier Rental,,42.0,51.47,2161.74,999.7,0,,
CLM-29145,Franchise_NY_12,Antimicrobial Treatment,,34.0,90.87,3089.58,3089.58,1,,
CLM-50454,Franchise_FL_04,Antimicrobial Treatment,2025-05-13,29.0,72.08,2090.32,2090.32,1,5.0,1.0
CLM-62921,Franchise_FL_04,Baseboard Replacement,2025-11-28,23.0,135.5,3116.5,3116.5,1,11.0,4.0
CLM-63317,Franchise_TX_01,Antimicrobial Treatment,,2.0,47.78,95.56,95.56,1,,
CLM-17172,Franchise_NY_12,Water Extraction,,7.0,32.59,228.13,228.13,1,,
CLM-46350,Franchise_FL_04,Baseboard Replacement,2025-06-22,27.0,126.21,3407.67,3407.67,1,6.0,6.0
CLM-39130,Franchise_TX_01,Baseboard Replacement,,1.0,66.42,66.42,66.42,1,,
CLM-49958,Franchise_FL_04,Dehumidifier Rental,2025-12-30,25.0,138.84,3471.0,1458.63,0,12.0,1.0
CLM-12632,Franchise_TX_01,Antimicrobial Treatment,,17.0,89.53,1522.01,944.05,0,,
CLM-89469,Franchise_NY_12,Dehumidifier Rental,,12.0,145.81,1749.72,1749.72,1,,
CLM-69855,Franchise_TX_01,Dehumidifier Rental,,27.0,87.84,2371.68,2371.68,1,,
CLM-24392,Franchise_TX_01,Baseboard Replacement - MISC,,22.0,46.27,1017.94,1017.94,1,,
CLM-89008,Franchise_TX_01,Dehumidifier Rental,,13.0,123.66,1607.58,1095.04,0,,
CLM-32245,Franchise_FL_04,Dehumidifier Rental,2025-07-17,2.0,120.93,241.86,241.86,1,7.0,3.0
CLM-96141,Franchise_NY_12,Dehumidifier Rental,,42.0,16.85,707.7,707.7,1,,
CLM-85618,Franchise_TX_01,Dehumidifier Rental,,6.0,57.13,342.78,342.78,1,,
CLM-16297,Franchise_FL_04,Antimicrobial Treatment,2025-05-04,49.0,141.5,6933.5,5207.51,0,5.0,6.0
CLM-19166,Franchise_FL_04,Drywall Repair,2025-11-24,40.0,114.09,4563.6,4563.6,1,11.0,0.0
CLM-64625,Franchise_FL_04,Drywall Repair,2025-08-06,24.0,46.69,1120.56,1120.56,1,8.0,2.0
CLM-49509,Franchise_TX_01,Water Extraction,,16.0,111.93,1790.88,955.35,0,,
CLM-81130,Franchise_FL_04,Dehumidifier Rental,2025-12-10,35.0,33.59,1175.65,994.1,0,12.0,2.0
CLM-91058,Franchise_TX_01,Baseboard Replacement,,10.0,22.5,225.0,225.0,1,,
CLM-28223,Franchise_TX_01,Drywall Repair,,5.0,53.22,266.1,158.93,0,,
CLM-70899,Franchise_NY_12,Antimicrobial Treatment,,28.0,31.12,871.36,871.36,1,,
CLM-34124,Franchise_FL_04,Antimicrobial Treatment,2025-07-03,14.0,114.87,1608.18,729.1,0,7.0,3.0
CLM-22183,Franchise_FL_04,Drywall Repair,2025-05-21,2.0,119.99,239.98,239.98,1,5.0,2.0
CLM-83960,Franchise_NY_12,Baseboard Replacement,,33.0,79.53,2624.49,2292.33,0,,
CLM-65385,Franchise_NY_12,Baseboard Replacement,,38.0,46.79,1778.02,1778.02,1,,
CLM-71992,Franchise_FL_04,Drywall Repair,2025-11-28,17.0,84.65,1439.05,1439.05,1,11.0,4.0
CLM-42237,Franchise_TX_01,Drywall Repair,,21.0,144.09,3025.89,2239.92,0,,
CLM-33136,Franchise_TX_01,Water Extraction,,13.0,57.18,743.34,743.34,1,,
CLM-24140,Franchise_TX_01,Baseboard Replacement,,42.0,17.83,748.86,748.86,1,,
CLM-18590,Franchise_TX_01,Drywall Repair - MISC,,24.0,80.64,1935.36,1935.36,1,,
CLM-42610,Franchise_TX_01,Drywall Repair,,6.0,122.74,736.44,617.54,0,,
CLM-87801,Franchise_FL_04,Dehumidifier Rental,2025-08-01,16.0,46.0,736.0,335.57,0,8.0,4.0
CLM-96016,Franchise_FL_04,Dehumidifier Rental,2025-05-23,36.0,86.25,3105.0,3105.0,1,5.0,4.0
CLM-47270,Franchise_TX_01,Drywall Repair,,25.0,94.3,2357.5,2357.5,1,,
CLM-87415,Franchise_NY_12,Water Extraction,,35.0,142.51,4987.85,4987.85,1,,
CLM-47422,Franchise_NY_12,Water Extraction,,13.0,16.46,213.98,127.41,0,,
CLM-42347,Franchise_FL_04,Dehumidifier Rental,2025-04-14,19.0,78.24,1486.56,1064.95,0,4.0,0.0
CLM-41643,Franchise_NY_12,Drywall Repair,,11.0,21.9,240.9,120.76,0,,
CLM-57725,Franchise_NY_12,Drywall Repair,,11.0,142.62,1568.82,806.21,0,,
CLM-34814,Franchise_TX_01,Baseboard Replacement,,2.0,78.27,156.54,156.54,1,,
CLM-61272,Franchise_TX_01,Antimicrobial Treatment - MISC,,42.0,94.18,3955.56,3955.56,1,,
CLM-82024,Franchise_NY_12,Baseboard Replacement,,21.0,37.82,794.22,571.61,0,,
CLM-13915,Franchise_FL_04,Antimicrobial Treatment,2025-03-04,45.0,91.96,4138.2,4138.2,1,3.0,1.0
CLM-29632,Franchise_TX_01,Water Extraction,,2.0,145.05,290.1,256.79,0,,
CLM-82107,Franchise_TX_01,Dehumidifier Rental,,50.0,17.97,898.5,898.5,1,,
CLM-57147,Franchise_NY_12,Baseboard Replacement,,28.0,140.98,3947.44,1590.74,0,,
CLM-59488,Franchise_NY_12,Baseboard Replacement,,16.0,25.35,405.6,405.6,1,,
CLM-81882,Franchise_FL_04,Antimicrobial Treatment,2025-09-18,39.0,99.3,3872.7,1602.96,0,9.0,3.0
CLM-77910,Franchise_NY_12,Dehumidifier Rental,,8.0,36.7,293.6,293.6,1,,
CLM-25097,Franchise_NY_12,Water Extraction,,30.0,143.6,4308.0,2765.58,0,,
CLM-31370,Franchise_NY_12,Dehumidifier Rental,,37.0,29.11,1077.07,627.71,0,,
CLM-58654,Franchise_NY_12,Drywall Repair,,32.0,100.37,3211.84,3211.84,1,,
CLM-91724,Franchise_NY_12,Drywall Repair,,11.0,145.8,1603.8,1603.8,1,,
CLM-82647,Franchise_TX_01,Antimicrobial Treatment,,50.0,25.54,1277.0,1277.0,1,,
CLM-39062,Franchise_TX_01,Antimicrobial Treatment,,42.0,80.91,3398.22,3398.22,1,,
CLM-15008,Franchise_NY_12,Dehumidifier Rental,,42.0,84.16,3534.72,3534.72,1,,
CLM-25877,Franchise_TX_01,Antimicrobial Treatment - MISC,,22.0,45.1,992.2,992.2,1,,
CLM-82167,Franchise_TX_01,Baseboard Replacement,,21.0,54.46,1143.66,1143.66,1,,
CLM-61003,Franchise_NY_12,Water Extraction,,6.0,107.06,642.36,396.63,0,,
CLM-26333,Franchise_NY_12,Antimicrobial Treatment,,30.0,145.06,4351.8,4351.8,1,,
CLM-42914,Franchise_FL_04,Dehumidifier Rental,2025-07-09,38.0,97.9,3720.2,2735.09,0,7.0,2.0
CLM-38406,Franchise_FL_04,Baseboard Replacement,2025-11-11,11.0,149.28,1642.08,1094.52,0,11.0,1.0
CLM-45008,Franchise_TX_01,Baseboard Replacement,,15.0,48.85,732.75,732.75,1,,
CLM-31587,Franchise_NY_12,Baseboard Replacement,,1.0,108.03,108.03,108.03,1,,
CLM-46111,Franchise_NY_12,Dehumidifier Rental,,15.0,109.49,1642.35,1239.21,0,,
CLM-74765,Franchise_FL_04,Drywall Repair,2025-03-05,25.0,44.65,1116.25,1116.25,1,3.0,2.0
CLM-71354,Franchise_TX_01,Water Extraction,,36.0,48.75,1755.0,1755.0,1,,
CLM-66826,Franchise_NY_12,Water Extraction,,22.0,71.74,1578.28,1578.28,1,,
CLM-61724,Franchise_NY_12,Baseboard Replacement,,21.0,113.64,2386.44,2386.44,1,,
CLM-19755,Franchise_TX_01,Water Extraction,,17.0,103.76,1763.92,1395.66,0,,
CLM-27573,Franchise_TX_01,Water Extraction,,27.0,136.51,3685.77,3685.77,1,,
CLM-77748,Franchise_FL_04,Antimicrobial Treatment,2025-06-02,2.0,51.83,103.66,88.46,0,6.0,0.0
CLM-45001,Franchise_TX_01,Baseboard Replacement,,37.0,99.91,3696.67,3696.67,1,,
CLM-26516,Franchise_TX_01,Water Extraction,,32.0,127.05,4065.6,4065.6,1,,
CLM-71393,Franchise_FL_04,Water Extraction,2025-02-19,28.0,35.91,1005.48,616.68,0,2.0,2.0
CLM-82879,Franchise_FL_04,Drywall Repair,2025-05-10,4.0,54.63,218.52,218.52,1,5.0,5.0
CLM-98759,Franchise_TX_01,Antimicrobial Treatment,,26.0,56.74,1475.24,1475.24,1,,
CLM-30656,Franchise_NY_12,Drywall Repair,,39.0,40.38,1574.82,1574.82,1,,
CLM-43866,Franchise_FL_04,Baseboard Replacement,2025-06-11,37.0,115.39,4269.43,4269.43,1,6.0,2.0
CLM-47523,Franchise_FL_04,Dehumidifier Rental,2025-02-05,21.0,31.84,668.64,668.64,1,2.0,2.0
CLM-46081,Franchise_TX_01,Water Extraction - MISC,,18.0,136.21,2451.78,1738.04,0,,
CLM-43687,Franchise_NY_12,Drywall Repair,,22.0,130.51,2871.22,2871.22,1,,
CLM-99464,Franchise_FL_04,Antimicrobial Treatment,2025-01-06,6.0,137.95,827.7,827.7,1,1.0,0.0
CLM-92637,Franchise_TX_01,Drywall Repair,,20.0,22.32,446.4,446.4,1,,
CLM-69859,Franchise_FL_04,Drywall Repair,2025-10-22,39.0,145.42,5671.38,5671.38,1,10.0,2.0
CLM-64464,Franchise_TX_01,Dehumidifier Rental,,27.0,17.06,460.62,192.23,0,,
CLM-44408,Franchise_NY_12,Water Extraction,,48.0,24.11,1157.28,1157.28,1,,
CLM-49764,Franchise_TX_01,Drywall Repair - MISC,,15.0,70.7,1060.5,1060.5,1,,
CLM-90005,Franchise_TX_01,Baseboard Replacement,,42.0,115.3,4842.6,4842.6,1,,
CLM-95791,Franchise_TX_01,Antimicrobial Treatment,,3.0,48.52,145.56,112.34,0,,
CLM-74431,Franchise_FL_04,Drywall Repair,2025-04-16,13.0,89.58,1164.54,1164.54,1,4.0,2.0
CLM-80215,Franchise_NY_12,Drywall Repair,,39.0,121.09,4722.51,1991.03,0,,
CLM-69967,Franchise_TX_01,Dehumidifier Rental - MISC,,21.0,38.6,810.6,810.6,1,,
CLM-12079,Franchise_NY_12,Drywall Repair,,14.0,46.26,647.64,356.09,0,,
CLM-49018,Franchise_TX_01,Baseboard Replacement,,23.0,107.82,2479.86,2479.86,1,,
CLM-69592,Franchise_FL_04,Baseboard Replacement,2025-06-15,10.0,16.08,160.8,160.8,1,6.0,6.0
CLM-68486,Franchise_FL_04,Drywall Repair,2025-06-02,8.0,62.14,497.12,497.12,1,6.0,0.0
CLM-99832,Franchise_TX_01,Dehumidifier Rental - MISC,,39.0,122.69,4784.91,4784.91,1,,
CLM-19761,Franchise_FL_04,Drywall Repair,2025-12-25,29.0,91.06,2640.74,1618.99,0,12.0,3.0
CLM-70409,Franchise_NY_12,Dehumidifier Rental,,16.0,126.65,2026.4,2026.4,1,,
CLM-32716,Franchise_TX_01,Baseboard Replacement,,3.0,144.49,433.47,247.8,0,,
CLM-62342,Franchise_TX_01,Antimicrobial Treatment,,23.0,139.42,3206.66,2336.07,0,,
CLM-97035,Franchise_FL_04,Drywall Repair,2025-05-29,48.0,101.46,4870.08,4870.08,1,5.0,3.0
CLM-93664,Franchise_FL_04,Antimicrobial Treatment,2025-06-04,22.0,52.68,1158.96,791.57,0,6.0,2.0
CLM-58822,Franchise_NY_12,Baseboard Replacement,,21.0,32.75,687.75,687.75,1,,
CLM-18383,Franchise_NY_12,Dehumidifier Rental,,31.0,34.02,1054.62,1054.62,1,,
CLM-59502,Franchise_TX_01,Water Extraction,,3.0,56.34,169.02,169.02,1,,
CLM-72033,Franchise_NY_12,Drywall Repair,,29.0,103.61,3004.69,2590.25,0,,
CLM-86411,Franchise_FL_04,Baseboard Replacement,2025-03-02,43.0,27.19,1169.17,495.59,0,3.0,6.0
CLM-99500,Franchise_TX_01,Antimicrobial Treatment - MISC,,12.0,17.52,210.24,153.99,0,,
CLM-65819,Franchise_NY_12,Antimicrobial Treatment,,39.0,60.41,2355.99,1865.1,0,,
CLM-55052,Franchise_NY_12,Baseboard Replacement,,36.0,112.18,4038.48,1700.78,0,,
CLM-14491,Franchise_NY_12,Water Extraction,,49.0,88.42,4332.58,4332.58,1,,
CLM-29092,Franchise_FL_04,Antimicrobial Treatment,2025-06-20,17.0,134.8,2291.6,2291.6,1,6.0,4.0
CLM-16467,Franchise_TX_01,Baseboard Replacement,,18.0,115.56,2080.08,2080.08,1,,
CLM-71028,Franchise_TX_01,Baseboard Replacement,,37.0,22.85,845.45,845.45,1,,
CLM-99603,Franchise_NY_12,Antimicrobial Treatment,,5.0,67.4,337.0,177.98,0,,
CLM-73603,Franchise_NY_12,Water Extraction,,24.0,128.7,3088.8,3088.8,1,,
CLM-92958,Franchise_TX_01,Water Extraction,,32.0,105.61,3379.52,3379.52,1,,
CLM-99156,Franchise_NY_12,Water Extraction,,34.0,135.25,4598.5,4598.5,1,,
CLM-90569,Franchise_FL_04,Water Extraction,2025-05-27,17.0,60.65,1031.05,540.2,0,5.0,1.0
CLM-13125,Franchise_NY_12,Dehumidifier Rental,,42.0,99.79,4191.18,4191.18,1,,
CLM-28777,Franchise_TX_01,Dehumidifier Rental,,1.0,115.18,115.18,69.24,0,,
CLM-22038,Franchise_TX_01,Baseboard Replacement,,31.0,38.21,1184.51,1184.51,1,,
CLM-14783,Franchise_NY_12,Baseboard Replacement,,45.0,20.23,910.35,611.43,0,,
CLM-76369,Franchise_NY_12,Baseboard Replacement,,29.0,69.27,2008.83,1630.36,0,,
CLM-45422,Franchise_TX_01,Baseboard Replacement,,18.0,43.34,780.12,780.12,1,,
CLM-32027,Franchise_NY_12,Drywall Repair,,50.0,121.5,6075.0,6075.0,1,,
CLM-90036,Franchise_TX_01,Drywall Repair,,31.0,82.22,2548.82,2548.82,1,,
CLM-33068,Franchise_FL_04,Antimicrobial Treatment,2025-07-04,26.0,125.39,3260.14,3260.14,1,7.0,4.0
CLM-62172,Franchise_TX_01,Antimicrobial Treatment - MISC,,4.0,23.67,94.68,94.68,1,,
CLM-30885,Franchise_TX_01,Baseboard Replacement,,7.0,136.35,954.45,705.68,0,,
CLM-90377,Franchise_FL_04,Dehumidifier Rental,2025-09-16,18.0,58.53,1053.54,1053.54,1,9.0,1.0
CLM-18753,Franchise_FL_04,Drywall Repair,2025-12-08,35.0,95.6,3346.0,3346.0,1,12.0,0.0
CLM-62602,Franchise_NY_12,Drywall Repair,,44.0,71.35,3139.4,3139.4,1,,
CLM-26349,Franchise_TX_01,Dehumidifier Rental - MISC,,2.0,115.64,231.28,231.28,1,,
CLM-42878,Franchise_TX_01,Dehumidifier Rental,,26.0,120.01,3120.26,3120.26,1,,
CLM-39369,Franchise_NY_12,Dehumidifier Rental,,8.0,96.24,769.92,769.92,1,,
CLM-73120,Franchise_NY_12,Antimicrobial Treatment,,26.0,116.69,3033.94,3033.94,1,,
CLM-39971,Franchise_NY_12,Dehumidifier Rental,,19.0,49.28,936.32,635.65,0,,
CLM-71732,Franchise_FL_04,Dehumidifier Rental,2025-01-13,37.0,58.11,2150.07,2150.07,1,1.0,0.0
CLM-78240,Franchise_TX_01,Drywall Repair,,43.0,132.05,5678.15,3876.64,0,,
CLM-50959,Franchise_TX_01,Antimicrobial Treatment,,1.0,54.74,54.74,37.24,0,,
CLM-51575,Franchise_NY_12,Antimicrobial Treatment,,40.0,85.13,3405.2,3405.2,1,,
CLM-38228,Franchise_FL_04,Water Extraction,2025-04-06,31.0,119.57,3706.67,1503.03,0,4.0,6.0
CLM-66967,Franchise_TX_01,Water Extraction,,29.0,124.37,3606.73,3606.73,1,,
CLM-56239,Franchise_TX_01,Baseboard Replacement,,19.0,37.36,709.84,310.3,0,,
CLM-44803,Franchise_NY_12,Dehumidifier Rental,,8.0,68.23,545.84,370.66,0,,
CLM-83891,Franchise_TX_01,Antimicrobial Treatment,,26.0,24.79,644.54,517.23,0,,
CLM-89847,Franchise_NY_12,Dehumidifier Rental,,12.0,136.96,1643.52,1643.52,1,,
CLM-22208,Franchise_FL_04,Dehumidifier Rental,2025-05-03,18.0,81.96,1475.28,1475.28,1,5.0,5.0
CLM-53261,Franchise_NY_12,Water Extraction,,12.0,108.14,1297.68,1297.68,1,,
CLM-13048,Franchise_FL_04,Drywall Repair,2025-06-02,4.0,140.68,562.72,382.31,0,6.0,0.0
CLM-21996,Franchise_TX_01,Dehumidifier Rental,,48.0,122.4,5875.2,5875.2,1,,
CLM-38401,Franchise_NY_12,Drywall Repair,,31.0,50.35,1560.85,1306.13,0,,
CLM-30862,Franchise_FL_04,Dehumidifier Rental,2025-12-21,10.0,95.95,959.5,602.5,0,12.0,6.0
CLM-26442,Franchise_FL_04,Dehumidifier Rental,2025-10-27,38.0,26.61,1011.18,1011.18,1,10.0,0.0
CLM-32742,Franchise_FL_04,Dehumidifier Rental,2025-02-12,30.0,91.17,2735.1,2735.1,1,2.0,2.0
CLM-27973,Franchise_TX_01,Drywall Repair,,9.0,132.55,1192.95,1192.95,1,,
CLM-17425,Franchise_NY_12,Baseboard Replacement,,33.0,75.19,2481.27,2481.27,1,,
CLM-18201,Franchise_TX_01,Drywall Repair,,49.0,100.46,4922.54,4922.54,1,,
CLM-19389,Franchise_NY_12,Baseboard Replacement,,44.0,85.73,3772.12,3296.6,0,,
CLM-92632,Franchise_TX_01,Antimicrobial Treatment - MISC,,16.0,60.46,967.36,967.36,1,,
CLM-62317,Franchise_NY_12,Antimicrobial Treatment,,27.0,99.33,2681.91,2012.57,0,,
CLM-94760,Franchise_TX_01,Drywall Repair - MISC,,23.0,55.51,1276.73,856.62,0,,
CLM-44372,Franchise_NY_12,Antimicrobial Treatment,,50.0,52.73,2636.5,2636.5,1,,
CLM-24382,Franchise_FL_04,Antimicrobial Treatment,2025-06-29,35.0,56.71,1984.85,1088.14,0,6.0,6.0
CLM-88255,Franchise_TX_01,Water Extraction,,15.0,132.28,1984.2,1303.62,0,,
CLM-43969,Franchise_TX_01,Antimicrobial Treatment,,12.0,75.32,903.84,903.84,1,,
CLM-64595,Franchise_FL_04,Dehumidifier Rental,2025-08-09,11.0,55.68,612.48,346.78,0,8.0,5.0
CLM-64271,Franchise_FL_04,Dehumidifier Rental,2025-08-27,13.0,142.31,1850.03,1121.94,0,8.0,2.0
CLM-97057,Franchise_NY_12,Water Extraction,,48.0,60.55,2906.4,1165.53,0,,
CLM-99630,Franchise_FL_04,Dehumidifier Rental,2025-10-16,1.0,89.21,89.21,89.21,1,10.0,3.0
CLM-76739,Franchise_NY_12,Antimicrobial Treatment,,17.0,97.88,1663.96,1663.96,1,,
CLM-88094,Franchise_TX_01,Antimicrobial Treatment,,23.0,84.11,1934.53,1934.53,1,,
CLM-44551,Franchise_FL_04,Drywall Repair,2025-11-11,46.0,129.36,5950.56,4226.08,0,11.0,1.0
CLM-57938,Franchise_NY_12,Water Extraction,,19.0,66.27,1259.13,1030.3,0,,
CLM-45147,Franchise_FL_04,Antimicrobial Treatment,2025-01-31,1.0,124.27,124.27,124.27,1,1.0,4.0
CLM-61509,Franchise_TX_01,Dehumidifier Rental,,14.0,136.39,1909.46,1293.06,0,,
CLM-25676,Franchise_TX_01,Drywall Repair,,40.0,41.96,1678.4,1044.64,0,,
CLM-36915,Franchise_NY_12,Baseboard Replacement,,17.0,41.92,712.64,314.84,0,,
CLM-86512,Franchise_TX_01,Antimicrobial Treatment,,39.0,144.42,5632.38,4342.99,0,,
CLM-96824,Franchise_NY_12,Antimicrobial Treatment,,42.0,140.02,5880.84,5880.84,1,,
CLM-12905,Franchise_TX_01,Dehumidifier Rental,,30.0,41.38,1241.4,1241.4,1,,
CLM-83555,Franchise_TX_01,Baseboard Replacement,,2.0,148.2,296.4,296.4,1,,
CLM-98323,Franchise_FL_04,Drywall Repair,2025-06-26,34.0,74.97,2548.98,1593.91,0,6.0,3.0
CLM-12817,Franchise_TX_01,Baseboard Replacement - MISC,,42.0,105.48,4430.16,4430.16,1,,
CLM-85990,Franchise_FL_04,Water Extraction,2025-07-11,9.0,58.69,528.21,216.78,0,7.0,4.0
CLM-34495,Franchise_TX_01,Baseboard Replacement,,29.0,39.03,1131.87,885.76,0,,
CLM-83173,Franchise_NY_12,Antimicrobial Treatment,,35.0,121.54,4253.9,3377.05,0,,
CLM-33079,Franchise_NY_12,Drywall Repair,,3.0,128.91,386.73,386.73,1,,
CLM-47569,Franchise_NY_12,Dehumidifier Rental,,4.0,16.76,67.04,67.04,1,,
CLM-57974,Franchise_FL_04,Dehumidifier Rental,2025-01-21,14.0,96.37,1349.18,1349.18,1,1.0,1.0
CLM-19897,Franchise_TX_01,Baseboard Replacement,,36.0,62.96,2266.56,1487.51,0,,
CLM-24173,Franchise_TX_01,Water Extraction,,1.0,45.89,45.89,45.89,1,,
CLM-42351,Franchise_FL_04,Baseboard Replacement,2025-11-19,1.0,79.31,79.31,79.31,1,11.0,2.0
CLM-15806,Franchise_TX_01,Drywall Repair - MISC,,8.0,114.62,916.96,916.96,1,,
CLM-21958,Franchise_TX_01,Dehumidifier Rental,,39.0,87.22,3401.58,3401.58,1,,
CLM-54979,Franchise_FL_04,Water Extraction,2025-10-26,2.0,18.67,37.34,19.9,0,10.0,6.0
CLM-81670,Franchise_NY_12,Water Extraction,,48.0,33.78,1621.44,945.73,0,,
CLM-73171,Franchise_FL_04,Drywall Repair,2025-07-25,18.0,125.88,2265.84,2265.84,1,7.0,4.0
CLM-46146,Franchise_TX_01,Water Extraction - MISC,,40.0,50.21,2008.4,2008.4,1,,
CLM-46870,Franchise_FL_04,Antimicrobial Treatment,2025-06-02,41.0,39.42,1616.22,1616.22,1,6.0,0.0
CLM-83362,Franchise_FL_04,Dehumidifier Rental,2025-08-16,38.0,47.59,1808.42,1808.42,1,8.0,5.0
CLM-85074,Franchise_TX_01,Dehumidifier Rental,,10.0,117.14,1171.4,610.23,0,,
CLM-66054,Franchise_FL_04,Drywall Repair,2025-09-29,38.0,100.66,3825.08,2776.1,0,9.0,0.0
CLM-43153,Franchise_TX_01,Drywall Repair,,4.0,146.12,584.48,584.48,1,,
CLM-15504,Franchise_TX_01,Antimicrobial Treatment,,45.0,31.26,1406.7,1406.7,1,,
CLM-10941,Franchise_FL_04,Water Extraction,2025-11-04,32.0,118.09,3778.88,3778.88,1,11.0,1.0
CLM-42381,Franchise_TX_01,Baseboard Replacement - MISC,,31.0,116.97,3626.07,1501.78,0,,
CLM-10630,Franchise_TX_01,Baseboard Replacement,,29.0,43.67,1266.43,765.48,0,,
CLM-85039,Franchise_TX_01,Dehumidifier Rental,,46.0,22.2,1021.2,1021.2,1,,
CLM-87961,Franchise_NY_12,Dehumidifier Rental,,12.0,69.71,836.52,836.52,1,,
CLM-75628,Franchise_TX_01,Dehumidifier Rental,,35.0,101.65,3557.75,3557.75,1,,
CLM-43614,Franchise_NY_12,Drywall Repair,,33.0,95.48,3150.84,2382.68,0,,
CLM-67401,Franchise_TX_01,Drywall Repair - MISC,,24.0,21.33,511.92,511.92,1,,
CLM-31950,Franchise_TX_01,Baseboard Replacement,,11.0,73.51,808.61,808.61,1,,
CLM-44010,Franchise_NY_12,Antimicrobial Treatment,,48.0,109.92,5276.16,5276.16,1,,
CLM-36139,Franchise_TX_01,Baseboard Replacement,,16.0,111.27,1780.32,1780.32,1,,
CLM-94610,Franchise_TX_01,Antimicrobial Treatment,,4.0,54.99,219.96,106.47,0,,
CLM-52098,Franchise_NY_12,Baseboard Replacement,,39.0,94.95,3703.05,3703.05,1,,
